~~~Start of file~~~
Timestamp: 2020-04-28 03:10:01.726572

Timestamp: 2020-04-28 03:15:01.409656

Timestamp: 2020-04-28 03:20:01.895262

Timestamp: 2020-04-28 03:25:01.561674

Timestamp: 2020-04-28 03:30:01.631088

Timestamp: 2020-04-28 03:35:01.315631

Timestamp: 2020-04-28 03:40:01.948780

Timestamp: 2020-04-28 03:45:01.574899

Timestamp: 2020-04-28 03:50:01.325852

Timestamp: 2020-04-28 03:55:02.026632

Timestamp: 2020-04-28 04:00:01.657164

Timestamp: 2020-04-28 04:05:01.458529

Timestamp: 2020-04-28 04:10:01.882888

Timestamp: 2020-04-28 04:15:01.900783

Timestamp: 2020-04-28 04:20:01.583164

Timestamp: 2020-04-28 04:25:01.213392

Timestamp: 2020-04-28 04:30:01.780272

Timestamp: 2020-04-28 04:35:01.514553

Timestamp: 2020-04-28 04:40:01.149114

Timestamp: 2020-04-28 04:45:01.849744

Timestamp: 2020-04-28 04:50:01.288968

Timestamp: 2020-04-28 04:55:02.001382

Timestamp: 2020-04-28 05:00:01.641502

Timestamp: 2020-04-28 05:05:01.334076

Timestamp: 2020-04-28 05:10:01.752374

Timestamp: 2020-04-28 05:15:01.398989

Timestamp: 2020-04-28 05:20:02.106893

Timestamp: 2020-04-28 05:25:01.772488

Timestamp: 2020-04-28 05:30:01.640699

Timestamp: 2020-04-28 05:35:01.317447

Timestamp: 2020-04-28 05:40:01.958816

Timestamp: 2020-04-28 05:45:01.625952

Timestamp: 2020-04-28 05:50:01.959356

Timestamp: 2020-04-28 05:55:01.667511

Timestamp: 2020-04-28 06:00:01.319036

Timestamp: 2020-04-28 06:05:01.952163

Timestamp: 2020-04-28 06:10:01.454594

Timestamp: 2020-04-28 06:15:02.079101

Timestamp: 2020-04-28 06:20:01.764240

Timestamp: 2020-04-28 06:25:01.571647

Timestamp: 2020-04-28 06:30:01.938103

Timestamp: 2020-04-28 06:35:01.622457

Timestamp: 2020-04-28 06:40:01.295326

Timestamp: 2020-04-28 06:45:02.037706

Timestamp: 2020-04-28 06:50:01.588506

Timestamp: 2020-04-28 06:55:01.232446

Timestamp: 2020-04-28 07:00:01.991465

Timestamp: 2020-04-28 07:05:01.668703

Timestamp: 2020-04-28 07:10:01.477402

Timestamp: 2020-04-28 07:15:02.112378

Timestamp: 2020-04-28 07:20:01.806353

Timestamp: 2020-04-28 07:25:01.457295

Timestamp: 2020-04-28 07:30:01.636441

Timestamp: 2020-04-28 07:35:01.274382

Timestamp: 2020-04-28 07:40:01.989047

Timestamp: 2020-04-28 07:45:01.663941

Timestamp: 2020-04-28 07:50:01.373729

Timestamp: 2020-04-28 07:55:02.057992

Timestamp: 2020-04-28 08:00:01.691742

Timestamp: 2020-04-28 08:05:02.063874

Timestamp: 2020-04-28 08:10:01.743350

Timestamp: 2020-04-28 08:15:01.527572

Timestamp: 2020-04-28 08:20:01.295650

Timestamp: 2020-04-28 08:25:01.271435

Timestamp: 2020-04-28 08:30:02.034410

Timestamp: 2020-04-28 08:35:01.939921

Timestamp: 2020-04-28 08:40:01.687872

Timestamp: 2020-04-28 08:45:01.359106

Timestamp: 2020-04-28 08:50:02.023648

Timestamp: 2020-04-28 08:55:01.708323

Timestamp: 2020-04-28 09:00:01.774111

Timestamp: 2020-04-28 09:05:01.475838

Timestamp: 2020-04-28 09:10:01.193933

Timestamp: 2020-04-28 09:15:01.994293

Timestamp: 2020-04-28 09:20:01.318736

Timestamp: 2020-04-28 09:25:02.029531

Timestamp: 2020-04-28 09:30:01.813983

Timestamp: 2020-04-28 09:35:01.496708

Timestamp: 2020-04-28 09:40:01.340237

Timestamp: 2020-04-28 09:45:01.957645

Timestamp: 2020-04-28 09:50:01.599114

Timestamp: 2020-04-28 09:55:01.249861

Timestamp: 2020-04-28 10:00:01.870118

Timestamp: 2020-04-28 10:05:01.486237

Timestamp: 2020-04-28 10:10:01.195068

Timestamp: 2020-04-28 10:15:01.898601

Timestamp: 2020-04-28 10:20:01.822359

Timestamp: 2020-04-28 10:25:01.963156

Timestamp: 2020-04-28 10:30:01.691544

Timestamp: 2020-04-28 10:35:01.411880

Timestamp: 2020-04-28 10:40:02.055090

Timestamp: 2020-04-28 10:45:01.793449

Timestamp: 2020-04-28 10:50:01.423760

Timestamp: 2020-04-28 10:55:02.074008

Timestamp: 2020-04-28 11:00:01.750031

Timestamp: 2020-04-28 11:05:01.443134

Timestamp: 2020-04-28 11:10:01.301627

Timestamp: 2020-04-28 11:15:01.695667

Timestamp: 2020-04-28 11:20:01.395851

Timestamp: 2020-04-28 11:25:02.073982

Timestamp: 2020-04-28 11:30:01.837225

Timestamp: 2020-04-28 11:35:01.537340

Timestamp: 2020-04-28 11:40:01.203963

Timestamp: 2020-04-28 11:45:01.863134

Timestamp: 2020-04-28 11:50:01.279627

Timestamp: 2020-04-28 11:55:01.963704

Timestamp: 2020-04-28 12:00:01.693407

Timestamp: 2020-04-28 12:05:01.600218

Timestamp: 2020-04-28 12:10:01.241691

Timestamp: 2020-04-28 12:15:01.251457

Timestamp: 2020-04-28 12:20:01.926332

Timestamp: 2020-04-28 12:25:01.600322

Timestamp: 2020-04-28 12:30:01.301488

Timestamp: 2020-04-28 12:35:02.008807

Timestamp: 2020-04-28 12:40:01.732085

Timestamp: 2020-04-28 12:45:02.040951

Timestamp: 2020-04-28 12:50:01.782652

Timestamp: 2020-04-28 12:55:01.483537

Timestamp: 2020-04-28 13:00:01.241567

Timestamp: 2020-04-28 13:05:01.459065

Timestamp: 2020-04-28 13:10:01.158236

Timestamp: 2020-04-28 13:15:01.916322

Timestamp: 2020-04-28 13:20:01.609259

Timestamp: 2020-04-28 13:25:01.305285

Timestamp: 2020-04-28 13:30:01.963233

Timestamp: 2020-04-28 13:35:01.713241

Timestamp: 2020-04-28 13:40:01.648793

Timestamp: 2020-04-28 13:45:01.259573

Timestamp: 2020-04-28 13:50:01.927022

Timestamp: 2020-04-28 13:55:01.303743

Timestamp: 2020-04-28 14:00:01.987923

Timestamp: 2020-04-28 14:05:01.760890

Timestamp: 2020-04-28 14:10:01.988028

Timestamp: 2020-04-28 14:15:01.637589

Timestamp: 2020-04-28 14:20:01.347854

Timestamp: 2020-04-28 14:25:02.063733

Timestamp: 2020-04-28 14:30:01.912940

Timestamp: 2020-04-28 14:35:01.629176

Timestamp: 2020-04-28 14:40:01.314301

Timestamp: 2020-04-28 14:45:01.930693

Timestamp: 2020-04-28 14:50:01.538608

Timestamp: 2020-04-28 14:55:01.231742

Timestamp: 2020-04-28 15:00:01.680887

Timestamp: 2020-04-28 15:05:01.548412

Timestamp: 2020-04-28 15:10:01.382398

Timestamp: 2020-04-28 15:15:01.214658

Timestamp: 2020-04-28 15:20:01.962198

Timestamp: 2020-04-28 15:25:02.089998

Timestamp: 2020-04-28 15:30:01.830689

Timestamp: 2020-04-28 15:35:01.987405

Timestamp: 2020-04-28 15:40:02.095243

Timestamp: 2020-04-28 15:45:01.845099

Timestamp: 2020-04-28 15:50:01.496592

Timestamp: 2020-04-28 15:55:01.166654

Timestamp: 2020-04-28 16:00:01.804730

Timestamp: 2020-04-28 16:05:01.570153

Timestamp: 2020-04-28 16:10:01.323181

Timestamp: 2020-04-28 16:15:01.140202

Timestamp: 2020-04-28 16:20:01.890395

Timestamp: 2020-04-28 16:25:01.733720

Timestamp: 2020-04-28 16:30:01.738542

Timestamp: 2020-04-28 16:35:01.577898

Timestamp: 2020-04-28 16:40:01.438564

Timestamp: 2020-04-28 16:45:01.728444

Timestamp: 2020-04-28 16:50:01.713715

Timestamp: 2020-04-28 16:55:01.630572

Timestamp: 2020-04-28 17:00:01.696860

Timestamp: 2020-04-28 17:05:01.931131

Timestamp: 2020-04-28 17:10:01.706516

Timestamp: 2020-04-28 17:15:01.453346

Timestamp: 2020-04-28 17:20:01.574208

Timestamp: 2020-04-28 17:25:01.566407

Timestamp: 2020-04-28 17:30:01.774175

Timestamp: 2020-04-28 17:35:01.494033

Timestamp: 2020-04-28 17:40:01.586025

Timestamp: 2020-04-28 17:45:01.330752

Timestamp: 2020-04-28 17:50:01.828418

Timestamp: 2020-04-28 17:55:01.804590

Timestamp: 2020-04-28 18:00:01.678874

Timestamp: 2020-04-28 18:05:01.711643

Timestamp: 2020-04-28 18:10:01.430485

Timestamp: 2020-04-28 18:15:01.208464

Timestamp: 2020-04-28 18:20:02.013644

Timestamp: 2020-04-28 18:25:01.758906

Timestamp: 2020-04-28 18:30:01.424305

Timestamp: 2020-04-28 18:35:02.091602

Timestamp: 2020-04-28 18:40:01.866820

Timestamp: 2020-04-28 18:45:01.618536

Timestamp: 2020-04-28 18:50:01.318155

Timestamp: 2020-04-28 18:55:01.963710

Timestamp: 2020-04-28 19:00:01.277722

Timestamp: 2020-04-28 19:05:01.935632

Timestamp: 2020-04-28 19:10:01.644063

Timestamp: 2020-04-28 19:15:01.372016

Timestamp: 2020-04-28 19:20:02.060985

Timestamp: 2020-04-28 19:25:01.748994

Timestamp: 2020-04-28 19:30:01.503003

Timestamp: 2020-04-28 19:35:01.788910

Timestamp: 2020-04-28 19:40:01.497480

Timestamp: 2020-04-28 19:45:01.164023

Timestamp: 2020-04-28 19:50:01.847520

Timestamp: 2020-04-28 19:55:01.340379

Timestamp: 2020-04-28 20:00:02.050511

Timestamp: 2020-04-28 20:05:02.042776

Timestamp: 2020-04-28 20:10:01.811548

Timestamp: 2020-04-28 20:15:01.486330

Timestamp: 2020-04-28 20:20:01.536642

Timestamp: 2020-04-28 20:25:01.178320

Timestamp: 2020-04-28 20:30:01.821131

Timestamp: 2020-04-28 20:35:01.471482

Timestamp: 2020-04-28 20:40:01.195369

Timestamp: 2020-04-28 20:45:01.655636

Timestamp: 2020-04-28 20:50:01.352322

Timestamp: 2020-04-28 20:55:02.097501

Timestamp: 2020-04-28 21:00:01.806710

Timestamp: 2020-04-28 21:05:01.517951

Timestamp: 2020-04-28 21:10:01.210319

Timestamp: 2020-04-28 21:15:01.850764

Timestamp: 2020-04-28 21:20:01.622935

Timestamp: 2020-04-28 21:25:01.301915

Timestamp: 2020-04-28 21:30:02.020580

Timestamp: 2020-04-28 21:35:01.701969

Timestamp: 2020-04-28 21:40:01.403821

Timestamp: 2020-04-28 21:45:01.187726

Timestamp: 2020-04-28 21:50:01.934263

Timestamp: 2020-04-28 21:55:01.386136

Timestamp: 2020-04-28 22:00:02.092926

Timestamp: 2020-04-28 22:05:01.866307

Timestamp: 2020-04-28 22:10:01.593410

Timestamp: 2020-04-28 22:15:01.794275

Timestamp: 2020-04-28 22:20:01.558916

Timestamp: 2020-04-28 22:25:01.296318

Timestamp: 2020-04-28 22:30:01.126798

Timestamp: 2020-04-28 22:35:01.899186

Timestamp: 2020-04-28 22:40:01.604330

Timestamp: 2020-04-28 22:45:01.319606

Timestamp: 2020-04-28 22:50:02.047417

Timestamp: 2020-04-28 22:55:01.753153

Timestamp: 2020-04-28 23:00:01.457297

Timestamp: 2020-04-28 23:05:01.212965

Timestamp: 2020-04-28 23:10:01.912147

Timestamp: 2020-04-28 23:15:01.625739

Timestamp: 2020-04-28 23:20:02.109543

Timestamp: 2020-04-28 23:25:01.791870

Timestamp: 2020-04-28 23:30:01.789696

Timestamp: 2020-04-28 23:35:01.506723

Timestamp: 2020-04-28 23:40:01.274562

Timestamp: 2020-04-28 23:45:02.001587

Timestamp: 2020-04-28 23:50:01.727051

Timestamp: 2020-04-28 23:55:01.296593

Timestamp: 2020-04-29 00:00:01.973875

Timestamp: 2020-04-29 00:05:01.974910

Timestamp: 2020-04-29 00:10:01.704136

Timestamp: 2020-04-29 00:15:01.194492

Timestamp: 2020-04-29 00:20:03.609375

Timestamp: 2020-04-29 00:25:02.407897

Timestamp: 2020-04-29 00:30:01.897670

Timestamp: 2020-04-29 00:35:01.512602

Timestamp: 2020-04-29 00:40:02.712185

Timestamp: 2020-04-29 00:45:02.416710

Timestamp: 2020-04-29 00:50:02.280232

Timestamp: 2020-04-29 00:55:02.903149

Timestamp: 2020-04-29 01:00:01.922951

Timestamp: 2020-04-29 01:05:01.659534

Timestamp: 2020-04-29 01:10:01.519096

Timestamp: 2020-04-29 01:15:01.333385

Timestamp: 2020-04-29 01:20:01.387750

Timestamp: 2020-04-29 01:25:01.344942

Timestamp: 2020-04-29 01:30:02.071833

Timestamp: 2020-04-29 01:35:01.840025

Timestamp: 2020-04-29 01:40:01.617863

Timestamp: 2020-04-29 01:45:01.467993

Timestamp: 2020-04-29 01:50:01.215193

Timestamp: 2020-04-29 01:55:01.919145

Timestamp: 2020-04-29 02:00:01.594160

Timestamp: 2020-04-29 02:05:01.836903

Timestamp: 2020-04-29 02:10:01.606859

Timestamp: 2020-04-29 02:15:01.278814

Timestamp: 2020-04-29 02:20:02.028177

Timestamp: 2020-04-29 02:25:01.884912

Timestamp: 2020-04-29 02:30:01.636740

Timestamp: 2020-04-29 02:35:01.352488

Timestamp: 2020-04-29 02:40:02.067064

Timestamp: 2020-04-29 02:45:01.332838

Timestamp: 2020-04-29 02:50:02.065319

Timestamp: 2020-04-29 02:55:01.765743

Timestamp: 2020-04-29 03:00:01.450752

Timestamp: 2020-04-29 03:05:01.390692

Timestamp: 2020-04-29 03:10:02.086902

Timestamp: 2020-04-29 03:15:01.791060

Timestamp: 2020-04-29 03:20:01.502042

Timestamp: 2020-04-29 03:25:02.079602

Timestamp: 2020-04-29 03:30:02.114095

Timestamp: 2020-04-29 03:35:01.847582

Timestamp: 2020-04-29 03:40:01.549532

Timestamp: 2020-04-29 03:45:02.070439

Timestamp: 2020-04-29 03:50:01.725458

Timestamp: 2020-04-29 03:55:01.409516

Timestamp: 2020-04-29 04:00:01.176058

Timestamp: 2020-04-29 04:05:01.758790

Timestamp: 2020-04-29 04:10:01.626793

Timestamp: 2020-04-29 04:15:01.501756

Timestamp: 2020-04-29 04:20:01.211415

Timestamp: 2020-04-29 04:25:02.052593

Timestamp: 2020-04-29 04:30:01.398931

Timestamp: 2020-04-29 04:35:02.058546

Timestamp: 2020-04-29 04:40:01.761363

Timestamp: 2020-04-29 04:45:01.329728

Timestamp: 2020-04-29 04:50:02.039717

Timestamp: 2020-04-29 04:55:01.755936

Timestamp: 2020-04-29 05:00:01.441173

Timestamp: 2020-04-29 05:05:01.231595

Timestamp: 2020-04-29 05:10:01.966906

Timestamp: 2020-04-29 05:15:01.673489

Timestamp: 2020-04-29 05:20:01.348645

Timestamp: 2020-04-29 05:25:01.566930

Timestamp: 2020-04-29 05:30:01.260851

Timestamp: 2020-04-29 05:35:01.952596

Timestamp: 2020-04-29 05:40:01.661524

Timestamp: 2020-04-29 05:45:01.277310

Timestamp: 2020-04-29 05:50:02.063358

Timestamp: 2020-04-29 05:55:01.768686

Timestamp: 2020-04-29 06:00:01.534186

Timestamp: 2020-04-29 06:05:01.318479

Timestamp: 2020-04-29 06:10:02.078167

Timestamp: 2020-04-29 06:15:01.838569

Timestamp: 2020-04-29 06:20:01.778110

Timestamp: 2020-04-29 06:25:01.516632

Timestamp: 2020-04-29 06:30:01.205678

Timestamp: 2020-04-29 06:35:01.273785

Timestamp: 2020-04-29 06:40:01.665841

Timestamp: 2020-04-29 06:45:01.543802

Timestamp: 2020-04-29 06:50:01.322542

Timestamp: 2020-04-29 06:55:02.044354

Timestamp: 2020-04-29 07:00:02.054811

Timestamp: 2020-04-29 07:05:01.854339

Timestamp: 2020-04-29 07:10:01.553359

Timestamp: 2020-04-29 07:15:01.289473

Timestamp: 2020-04-29 07:20:01.201509

Timestamp: 2020-04-29 07:25:01.926569

Timestamp: 2020-04-29 07:30:01.695080

Timestamp: 2020-04-29 07:35:01.399287

Timestamp: 2020-04-29 07:40:01.879817

Timestamp: 2020-04-29 07:45:01.629289

Timestamp: 2020-04-29 07:50:01.383141

Timestamp: 2020-04-29 07:55:02.066942

Timestamp: 2020-04-29 08:00:01.594606

Timestamp: 2020-04-29 08:05:01.290566

Timestamp: 2020-04-29 08:10:02.002267

Timestamp: 2020-04-29 08:15:01.787143

Timestamp: 2020-04-29 08:20:01.569094

Timestamp: 2020-04-29 08:25:01.479117

Timestamp: 2020-04-29 08:30:01.169849

Timestamp: 2020-04-29 08:35:01.975377

Timestamp: 2020-04-29 08:40:01.678704

Timestamp: 2020-04-29 08:45:01.413614

Timestamp: 2020-04-29 08:50:01.241528

Timestamp: 2020-04-29 08:55:01.982832

Timestamp: 2020-04-29 09:00:01.699640

Timestamp: 2020-04-29 09:05:01.514568

Timestamp: 2020-04-29 09:10:01.255729

Timestamp: 2020-04-29 09:15:01.942670

Timestamp: 2020-04-29 09:20:01.663875

Timestamp: 2020-04-29 09:25:01.923877

Timestamp: 2020-04-29 09:30:01.731679

Timestamp: 2020-04-29 09:35:01.550607

Timestamp: 2020-04-29 09:40:01.288756

Timestamp: 2020-04-29 09:45:01.598825

Timestamp: 2020-04-29 09:50:01.343719

Timestamp: 2020-04-29 09:55:02.049500

Timestamp: 2020-04-29 10:00:01.751031

Timestamp: 2020-04-29 10:05:01.500728

Timestamp: 2020-04-29 10:10:01.329098

Timestamp: 2020-04-29 10:15:02.039484

Timestamp: 2020-04-29 10:20:01.829794

Timestamp: 2020-04-29 10:25:01.534364

Timestamp: 2020-04-29 10:30:01.227238

Timestamp: 2020-04-29 10:35:01.691838

Timestamp: 2020-04-29 10:40:01.513413

Timestamp: 2020-04-29 10:45:01.278449

Timestamp: 2020-04-29 10:50:02.074941

Timestamp: 2020-04-29 10:55:01.800429

Timestamp: 2020-04-29 11:00:01.486199

Timestamp: 2020-04-29 11:05:01.308074

Timestamp: 2020-04-29 11:10:01.158189

Timestamp: 2020-04-29 11:15:01.850655

Timestamp: 2020-04-29 11:20:01.660236

Timestamp: 2020-04-29 11:25:01.552387

Timestamp: 2020-04-29 11:30:01.271386

Timestamp: 2020-04-29 11:35:01.968946

Timestamp: 2020-04-29 11:40:01.221102

Timestamp: 2020-04-29 11:45:01.945834

Timestamp: 2020-04-29 11:50:01.674721

Timestamp: 2020-04-29 11:55:01.435200

Timestamp: 2020-04-29 12:00:01.145738

Timestamp: 2020-04-29 12:05:01.903747

Timestamp: 2020-04-29 12:10:01.942445

Timestamp: 2020-04-29 12:15:01.718326

Timestamp: 2020-04-29 12:20:01.445059

Timestamp: 2020-04-29 12:25:01.320020

Timestamp: 2020-04-29 12:30:02.076040

Timestamp: 2020-04-29 12:35:01.790249

Timestamp: 2020-04-29 12:40:01.518211

Timestamp: 2020-04-29 12:45:01.309011

Timestamp: 2020-04-29 12:50:02.066780

Timestamp: 2020-04-29 12:55:01.842227

Timestamp: 2020-04-29 13:00:01.578006

Timestamp: 2020-04-29 13:05:01.466800

Timestamp: 2020-04-29 13:10:01.184915

Timestamp: 2020-04-29 13:15:01.957515

Timestamp: 2020-04-29 13:20:01.694621
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 13:25:01.509962
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 13:30:02.110726
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 13:35:01.744486
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 13:40:01.363941
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 13:45:02.015059
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 13:50:01.618670
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 13:55:01.235216
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 14:00:01.893281
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 14:05:01.486153
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 14:10:02.115855
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 14:15:01.705914
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 14:20:01.308744
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 14:25:01.915919
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 14:30:01.557552
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 14:35:01.158897
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 14:40:01.790896
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 14:45:01.426931
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 14:50:02.049631
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 14:55:01.626549
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 15:00:01.235251
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 15:05:01.835789
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 15:10:01.470923
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 15:15:02.088532
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 15:20:01.696825
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 15:25:01.282727
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 15:30:01.872990
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 15:35:01.489831
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 15:40:02.091599
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 15:45:01.691291
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 15:50:01.344264
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 15:55:01.970564
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 16:00:01.570844
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 16:05:01.159032
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 16:10:01.782410
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 16:15:01.374084
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 16:20:02.053307
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 16:25:01.949969
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 16:30:01.582181
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 16:35:01.171787
An error occured: <class 'urllib.error.HTTPError'> HTTP Error 502: Bad Gateway, line: 36
Timestamp: 2020-04-29 16:40:01.782972

Timestamp: 2020-04-29 16:45:01.620612

Timestamp: 2020-04-29 16:50:01.491880

Timestamp: 2020-04-29 16:55:01.218041

Timestamp: 2020-04-29 17:00:02.010686

Timestamp: 2020-04-29 17:05:01.836836

Timestamp: 2020-04-29 17:10:01.658465

Timestamp: 2020-04-29 17:15:01.416407

Timestamp: 2020-04-29 17:20:01.557319

Timestamp: 2020-04-29 17:25:01.247741

Timestamp: 2020-04-29 17:30:01.623483

Timestamp: 2020-04-29 17:35:01.346860

Timestamp: 2020-04-29 17:40:01.190837

Timestamp: 2020-04-29 17:45:01.895110

Timestamp: 2020-04-29 17:50:01.730096

Timestamp: 2020-04-29 17:55:01.447925

Timestamp: 2020-04-29 18:00:01.248796

Timestamp: 2020-04-29 18:05:01.907346

Timestamp: 2020-04-29 18:10:01.942616

Timestamp: 2020-04-29 18:15:02.018825

Timestamp: 2020-04-29 18:20:01.947320

Timestamp: 2020-04-29 18:25:01.956513

Timestamp: 2020-04-29 18:30:01.780945

Timestamp: 2020-04-29 18:35:01.824520

Timestamp: 2020-04-29 18:40:01.441018

Timestamp: 2020-04-29 18:45:01.208731

Timestamp: 2020-04-29 18:50:01.307775

Timestamp: 2020-04-29 18:55:01.699224

Timestamp: 2020-04-29 19:00:01.884162

Timestamp: 2020-04-29 19:05:01.958686

Timestamp: 2020-04-29 19:10:02.022297

Timestamp: 2020-04-29 19:15:02.103293
